"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"30","1.24.3.102","1.24.3",-16.44155266,-71.60351687,"2010-03-09",0,0.0448325851938076,0.10719895757472,10,"#BD0026"
"31","1.24.3.167","1.24.3",-16.44190846,-71.60005803,"2011-08-08",0,0.0447907059580882,0.103765033970553,9,"#BD0026"
"32","1.24.3.130","1.24.3",-16.44181623,-71.60311625,"2005-03-17",0,0.0447139727203729,0.107802766640817,15,"#BD0026"
"33","1.24.3.129A","1.24.3",-16.44158771,-71.60294482,"2010-03-10",0,0.0443773536634682,0.101296837464607,10,"#BD0026"
"34","1.24.3.165","1.24.3",-16.44212801,-71.60005169,"2005-03-18",1,0.0441799169160588,0.102171866056177,15,"#BD0026"
"35","1.24.2.64","1.24.2",-16.44262267,-71.59597686,"2015-11-05",0,0.0440348994738021,0.100014556108814,5,"#BD0026"
"36","1.24.4.16","1.24.4",-16.44051412,-71.60118937,"2014-03-03",0,0.0439990254743551,0.102585391992199,6,"#BD0026"
"37","1.24.3.125","1.24.3",-16.44106105,-71.60329823,"2005-03-16",0,0.0438951131539601,0.10663491251621,15,"#BD0026"
"38","1.24.3.168A","1.24.3",-16.44185745,-71.59984666,"2005-03-11",0,0.0438548512997336,0.10112910110257,15,"#BD0026"
"39","1.24.3.166","1.24.3",-16.44202945,-71.60005992,"2005-03-18",0,0.0437845881059378,0.100902930844151,15,"#BD0026"
"40","1.24.3.98","1.24.3",-16.44185138,-71.60358519,"2010-03-09",0,0.0435981843884044,0.103744735142922,10,"#BD0026"
"41","1.24.3.124","1.24.3",-16.44067149,-71.60337035,"2011-12-13",0,0.0433494220866238,0.105063588661706,9,"#BD0026"
"42","1.24.3.22","1.24.3",-16.44261654,-71.60062859,"2013-10-25",0,0.0432492738334027,0.0995049942865949,7,"#BD0026"
"43","1.24.4.91","1.24.4",-16.44073643,-71.60125641,"2005-03-21",0,0.0430580727658653,0.0999196496075598,15,"#BD0026"
"44","1.24.3.103","1.24.3",-16.44137301,-71.60354197,"2011-12-13",0,0.0429894615875444,0.103388159021141,9,"#BD0026"
"45","1.24.4.50","1.24.4",-16.44127279,-71.60271788,"2019-06-25",0,0.0429812369416253,0.0987797332518492,1,"#BD0026"
"46","1.24.3.163","1.24.3",-16.44245658,-71.60034607,"2013-10-23",0,0.0429798279943454,0.0995287886777539,7,"#BD0026"
"47","1.24.3.137","1.24.3",-16.44194133,-71.60258447,"2005-03-17",0,0.042974268475789,0.107080464118359,15,"#BD0026"
"48","1.24.4.92","1.24.4",-16.44078162,-71.60111359,"2019-06-26",0,0.0428885841998994,0.0982680295296234,1,"#BD0026"
"49","1.24.1.707","1.24.1",-16.44438406,-71.58708332,"2005-04-19",0,0.0428446199024014,0.105238750049343,15,"#BD0026"
"50","1.24.1.708","1.24.1",-16.44449653,-71.58690704,"2005-04-18",0,0.0428356838459376,0.103140781098357,15,"#BD0026"
"51","1.24.3.16","1.24.3",-16.44254413,-71.60002205,"2010-03-09",0,0.0427433279596635,0.0995422781755072,10,"#BD0026"
"52","1.24.3.97","1.24.3",-16.44199902,-71.60368662,"2005-03-16",0,0.0424679418129833,0.101784915588925,15,"#BD0026"
"53","1.24.4.87","1.24.4",-16.44104261,-71.60125351,"2019-06-25",0,0.0423155443459404,0.0988397854651841,1,"#BD0026"
"54","1.24.3.56E","1.24.3",-16.44229023,-71.60153909,"2005-03-14",0,0.0420572463075596,0.104724649333541,15,"#BD0026"
"55","1.24.2.55","1.24.2",-16.44290237,-71.59575457,"2015-07-13",0,0.0420492892250841,0.103732498923955,5,"#BD0026"
"56","1.24.1.313","1.24.1",-16.45021689,-71.59318052,"2005-04-22",0,0.0419193413419584,0.105153571106014,15,"#BD0026"
"57","1.24.1.522","1.24.1",-16.45070378,-71.59151049,"2005-04-05",1,0.0416598036937175,0.103431740063483,15,"#BD0026"
"58","1.24.1.857","1.24.1",-16.44896114,-71.57969304,"2004-10-14",1,0.0415779597741025,0.103880733095264,16,"#BD0026"
"59","1.24.1.118","1.24.1",-16.4443396,-71.59262776,"2005-04-25",1,0.0415364946943137,0.103865928252744,15,"#BD0026"
"60","1.24.2.78","1.24.2",-16.44226652,-71.59680132,"2014-03-31",0,0.0415060328980124,0.10109725417471,6,"#BD0026"
"61","1.24.1.518","1.24.1",-16.45046792,-71.59161688,"2005-04-22",0,0.0414389032623239,0.101925393144366,15,"#BD0026"
"62","1.24.1.905","1.24.1",-16.44542854,-71.5811884,"2004-10-11",1,0.0414299093864168,0.103501715019123,16,"#BD0026"
"63","1.24.1.828","1.24.1",-16.45312925,-71.59044657,"2004-10-15",1,0.0413569506555438,0.103573007901126,16,"#BD0026"
"64","1.24.1.904","1.24.1",-16.44565052,-71.58226379,"2004-10-12",0,0.0413326842156437,0.103489872478719,16,"#BD0026"
"65","1.24.1.76","1.24.1",-16.44706272,-71.59474319,"2005-04-01",0,0.0413045124930983,0.0970343459228308,15,"#BD0026"
"66","1.24.3.13","1.24.3",-16.44254477,-71.59978903,"2013-10-24",0,0.041261271298929,0.0979439895522218,7,"#BD0026"
"67","1.24.1.99","1.24.1",-16.44674054,-71.59523879,"2005-04-25",0,0.0411939474454791,0.101441647743932,15,"#BD0026"
"68","1.24.2.65","1.24.2",-16.44266763,-71.59605874,"2015-11-05",0,0.0411795053075052,0.0946331278019403,5,"#BD0026"
"69","1.24.1.77","1.24.1",-16.44707658,-71.5946614,"2005-04-25",0,0.0411762216856671,0.096926604438933,15,"#BD0026"
"70","1.24.1.79","1.24.1",-16.44712828,-71.59450882,"2011-12-03",0,0.041162575448337,0.0981659718074829,9,"#BD0026"
"71","1.24.1.409","1.24.1",-16.45400023,-71.59571282,"2005-04-14",0,0.0411000216530063,0.102939922651919,15,"#BD0026"
"72","1.24.1.711","1.24.1",-16.44611825,-71.58749775,"2005-04-18",0,0.0410889617857003,0.102922974802658,15,"#BD0026"
"73","1.24.1.703","1.24.1",-16.44541578,-71.58840029,"2005-04-05",1,0.0410275822677326,0.102874446949546,15,"#BD0026"
"74","1.24.3.20","1.24.3",-16.44274978,-71.60043477,"2013-10-25",0,0.040966040523093,0.0956490766449445,7,"#BD0026"
"75","1.24.4.89","1.24.4",-16.44090665,-71.60124641,"2012-08-07",0,0.0409626247289801,0.0953364834902804,8,"#BD0026"
"76","1.24.1.3","1.24.1",-16.44733425,-71.60065701,"2005-03-30",0,0.0409503383279553,0.102722071572116,15,"#BD0026"
"77","1.24.3.61","1.24.3",-16.44232586,-71.60235475,"2005-04-06",0,0.040908253128767,0.102642021927771,15,"#BD0026"
"78","1.24.1.688","1.24.1",-16.44578391,-71.58966523,"2005-04-05",1,0.0408786368670887,0.102987881815667,15,"#BD0026"
"79","1.24.1.123","1.24.1",-16.44458604,-71.59218207,"2005-04-18",0,0.0408655477015263,0.10238730688535,15,"#BD0026"
"80","1.24.2.45","1.24.2",-16.44298002,-71.59552289,"2015-07-13",1,0.0408458770518857,0.102137554096699,5,"#BD0026"
"81","1.24.3.162","1.24.3",-16.4418863,-71.60042548,"2013-10-26",0,0.0408093977816618,0.0993049211109712,7,"#BD0026"
"82","1.24.2.70","1.24.2",-16.44285556,-71.59621623,"2010-03-08",0,0.040805056638283,0.101433575824665,10,"#BD0026"
"83","1.24.1.408","1.24.1",-16.45295556,-71.59611819,"2005-04-14",0,0.0408031784677052,0.102223293744603,15,"#BD0026"
"84","1.24.1.486","1.24.1",-16.44873166,-71.59129823,"2005-04-15",0,0.0407681940491477,0.101458405292927,15,"#BD0026"
"85","1.24.1.24","1.24.1",-16.44636317,-71.59908382,"2005-04-25",1,0.0407677738739798,0.102238630695324,15,"#BD0026"
"86","1.24.1.23","1.24.1",-16.44605826,-71.59855876,"2005-04-25",1,0.040738354890991,0.102355527907816,15,"#BD0026"
"87","1.24.1.75","1.24.1",-16.44706354,-71.59484283,"2005-03-31",0,0.0407316794630041,0.0959211380391267,15,"#BD0026"
"88","1.24.2.22","1.24.2",-16.44325966,-71.59427431,"2014-03-28",0,0.0406845371705751,0.100406343967984,6,"#BD0026"
"89","1.24.3.21","1.24.3",-16.44280126,-71.60049979,"2013-10-25",0,0.0406590544517259,0.0960662334078903,7,"#BD0026"
"90","1.24.1.388","1.24.1",-16.45015885,-71.59251378,"2005-04-18",0,0.0406495079308916,0.0999399610484029,15,"#BD0026"
"91","1.24.1.855","1.24.1",-16.45364926,-71.58212216,"2004-10-14",1,0.0406469325385182,0.101626766221017,16,"#BD0026"
"92","1.24.1.523","1.24.1",-16.45111847,-71.59133143,"2005-04-22",0,0.0406047216766297,0.101428649231674,15,"#BD0026"
"93","1.24.4.90","1.24.4",-16.44082436,-71.60125197,"2014-03-04",0,0.0405630016172298,0.0937367398620284,6,"#BD0026"
"94","1.24.1.10","1.24.1",-16.44731921,-71.59870066,"2005-04-25",0,0.0405587131135566,0.102023198521179,15,"#BD0026"
"95","1.24.1.850","1.24.1",-16.45077524,-71.58514076,"2004-10-14",0,0.0405353045570156,0.101645291952763,16,"#BD0026"
"96","1.24.1.412","1.24.1",-16.4527325,-71.59411427,"2005-04-19",0,0.0405334398774999,0.101617793232904,15,"#BD0026"
"97","1.24.1.8","1.24.1",-16.44733075,-71.59913341,"2005-03-29",0,0.0404881225055526,0.101750499208832,15,"#BD0026"
"98","1.24.1.16","1.24.1",-16.44703873,-71.59809588,"2005-03-29",0,0.040461298625709,0.101849278937582,15,"#BD0026"
"99","1.24.3A.8","1.24.3A",-16.44456642,-71.60336374,"2010-03-10",0,0.040451231414779,0.102186428323336,10,"#BD0026"
"100","1.24.4.94","1.24.4",-16.44094312,-71.60108667,"2015-10-19",0,0.0403957641508901,0.0929853915008272,5,"#BD0026"
"101","1.24.1.856","1.24.1",-16.45162717,-71.58103895,"2004-10-14",0,0.0403924844264562,0.10115416630678,16,"#BD0026"
"102","1.24.4.96","1.24.4",-16.4410516,-71.60106757,"2019-06-26",0,0.0403879734970202,0.0935685475572263,1,"#BD0026"
"103","1.24.1.853","1.24.1",-16.45389942,-71.58266439,"2004-10-14",0,0.0403746110185664,0.101106796702582,16,"#BD0026"
"104","1.24.4.93","1.24.4",-16.44087323,-71.60109211,"2019-06-26",0,0.0403400024665441,0.0924565203046225,1,"#BD0026"
"105","1.24.1.222","1.24.1",-16.44774488,-71.59156132,"2011-12-01",0,0.0403360510899799,0.10143224501046,9,"#BD0026"
"106","1.24.1.849","1.24.1",-16.45031843,-71.58522968,"2004-10-14",0,0.040333025663779,0.10119682565878,16,"#BD0026"
"107","1.24.1.106","1.24.1",-16.44680087,-71.59483672,"2005-03-31",0,0.0402989495758343,0.0992171280450019,15,"#BD0026"
"108","1.24.3.17","1.24.3",-16.4425849,-71.60012037,"2013-10-25",0,0.0402919813472543,0.0938528340810349,7,"#BD0026"
"109","1.24.1.839","1.24.1",-16.45069419,-71.58783939,"2004-10-14",1,0.0402786968690998,0.101467135865915,16,"#BD0026"
"110","1.24.3.63","1.24.3",-16.44219085,-71.60263283,"2013-08-06",0,0.0402422624987337,0.0976590617067055,7,"#BD0026"
"111","1.24.4.51","1.24.4",-16.44116204,-71.60277026,"2019-06-25",0,0.0401889049843827,0.0933073206385889,1,"#BD0026"
"112","1.24.1.15","1.24.1",-16.44744311,-71.59809321,"2005-03-30",0,0.0401695807321275,0.100997898329355,15,"#BD0026"
"113","1.24.4.95","1.24.4",-16.44100067,-71.6010746,"2014-03-04",0,0.0401374728110357,0.092496342551968,6,"#BD0026"
"114","1.24.2.44","1.24.2",-16.44314807,-71.5956941,"2014-03-28",0,0.040119669377992,0.100505187350236,6,"#BD0026"
"115","1.24.1.321","1.24.1",-16.44913311,-71.59270924,"2005-04-12",0,0.0401173602430429,0.101929810342559,15,"#BD0026"
"116","1.24.1.847","1.24.1",-16.44995744,-71.5864444,"2004-10-14",0,0.0401020798860064,0.100882074199688,16,"#BD0026"
"117","1.24.1.706","1.24.1",-16.44484626,-71.58733859,"2005-04-05",1,0.040075469590575,0.099668797709223,15,"#BD0026"
"118","1.24.1.824","1.24.1",-16.45377562,-71.59099551,"2004-10-15",1,0.0400484030838446,0.100136114361856,16,"#BD0026"
"119","1.24.1.945","1.24.1",-16.44711292,-71.579242,"2004-10-11",0,0.0400264094270758,0.100290824150697,16,"#BD0026"
"120","1.24.3.99A","1.24.3",-16.44195056,-71.60345134,"2004-09-01",1,0.0399841870078402,0.0940819457835257,16,"#BD0026"
"121","1.24.1.49","1.24.1",-16.44628276,-71.59664821,"2005-03-31",0,0.0399670346480715,0.100673323644436,15,"#BD0026"
"122","1.24.3.19","1.24.3",-16.44265237,-71.60023948,"2011-08-08",0,0.0399375445785374,0.0939472132116965,9,"#BD0026"
"123","1.24.3A.1","1.24.3A",-16.44505781,-71.60687459,"2010-03-10",0,0.0398607341995201,0.100616488716181,10,"#BD0026"
"124","1.24.3.132","1.24.3",-16.44173861,-71.60282705,"2005-03-17",0,0.0398585590550251,0.096330308754407,15,"#BD0026"
"125","1.24.1.410","1.24.1",-16.45305195,-71.59560292,"2005-04-14",0,0.0398554945061254,0.0999054956960565,15,"#BD0026"
"126","1.24.1.729","1.24.1",-16.44967068,-71.58935335,"2005-04-05",1,0.0398554601288806,0.101915878087846,15,"#BD0026"
"127","1.24.1.294","1.24.1",-16.44893529,-71.59529777,"2005-04-25",1,0.0398528478525896,0.0998898075464859,15,"#BD0026"
"128","1.24.3.128A","1.24.3",-16.44134422,-71.60313235,"2005-03-17",0,0.0398246665581543,0.0946814486432538,15,"#BD0026"
"129","1.24.3.2","1.24.3",-16.4420712,-71.59926635,"2013-10-23",0,0.0398164917445753,0.100409797478014,7,"#BD0026"
"130","1.24.1.686","1.24.1",-16.44552513,-71.5891107,"2005-04-19",0,0.0398095569047413,0.100300963104414,15,"#BD0026"
"131","1.24.1.7","1.24.1",-16.44708662,-71.59932092,"2005-03-29",0,0.0397866681296289,0.10000619262216,15,"#BD0026"
"132","1.24.3.8A","1.24.3",-16.44215405,-71.5997552,"2005-03-14",0,0.0397810898986209,0.0948567978311672,15,"#BD0026"
"133","1.24.3A.3","1.24.3A",-16.44487751,-71.60582741,"2010-03-10",0,0.0397684554629467,0.10055423087871,10,"#BD0026"
"134","1.24.3.155","1.24.3",-16.44131016,-71.6009485,"2011-08-08",0,0.0397261088307561,0.100815560477524,9,"#BD0026"
"135","1.24.1.943","1.24.1",-16.44774965,-71.58135215,"2004-11-11",0,0.0397241339935173,0.099617567477426,16,"#BD0026"
"136","1.24.1.119","1.24.1",-16.44302693,-71.59253327,"2005-04-25",1,0.0397156210956694,0.0994842169437925,15,"#BD0026"
"137","1.24.1.838","1.24.1",-16.4522447,-71.58895622,"2004-10-15",0,0.0397061072479913,0.099851922837323,16,"#BD0026"
"138","1.24.1.407","1.24.1",-16.45258733,-71.59425906,"2005-04-25",0,0.0396882789724603,0.0995099048577029,15,"#BD0026"
"139","1.24.3.31","1.24.3",-16.44228885,-71.60102431,"2011-11-26",0,0.0396531221822994,0.0941124856989408,9,"#BD0026"
"140","1.24.1.527","1.24.1",-16.45128087,-71.59055297,"2019-06-10",1,0.0396378551017866,0.10051562994368,1,"#BD0026"
"141","1.24.1.903","1.24.1",-16.44742181,-71.58382961,"2004-10-11",1,0.0396225852703588,0.100373989116973,16,"#BD0026"
"142","1.24.1.823","1.24.1",-16.45290525,-71.59063903,"2004-10-15",0,0.039609905654108,0.0992974893293561,16,"#BD0026"
"143","1.24.2.53","1.24.2",-16.44268031,-71.59582021,"2015-07-17",0,0.0396097852285703,0.0953442462124806,5,"#BD0026"
"144","1.24.1.861","1.24.1",-16.44818043,-71.57953723,"2004-10-29",0,0.0395951326131229,0.0994364614307177,16,"#BD0026"
"145","1.24.3.24","1.24.3",-16.44300907,-71.60097578,"2013-10-25",0,0.0395932455849874,0.0989423013161948,7,"#BD0026"
"146","1.24.3.80B","1.24.3",-16.44285058,-71.6029486,"2011-08-10",0,0.0395929903710074,0.100894802807074,9,"#BD0026"
"147","1.24.1.727","1.24.1",-16.44909557,-71.58777448,"2005-04-05",1,0.0395894929228897,0.099488434644878,15,"#BD0026"
"148","1.24.3.9","1.24.3",-16.44232322,-71.59966653,"2005-04-06",0,0.0395774979507305,0.0953463259653201,15,"#BD0026"
"149","1.24.1.944","1.24.1",-16.4477185,-71.58086567,"2004-10-11",0,0.039566019533727,0.0992413731943379,16,"#BD0026"
"150","1.24.1.406","1.24.1",-16.4521746,-71.59350941,"2005-04-25",0,0.0395588195874353,0.0991416492443723,15,"#BD0026"
"151","1.24.1.804","1.24.1",-16.4509672,-71.58919664,"2019-06-13",1,0.0395410027675012,0.100845080080632,1,"#BD0026"
"152","1.24.1.120","1.24.1",-16.44254259,-71.59285855,"2005-04-05",0,0.0395320452783354,0.099269262192428,15,"#BD0026"
"153","1.24.1.875","1.24.1",-16.449735,-71.58553399,"2004-10-12",1,0.0395201017538972,0.0995062003092557,16,"#BD0026"
"154","1.24.1.98","1.24.1",-16.44759966,-71.59342408,"2005-04-01",0,0.0395170256691863,0.0996712064055897,15,"#BD0026"
"155","1.24.1.312","1.24.1",-16.45086252,-71.59329972,"2005-04-13",0,0.0394403029072686,0.0992287686994916,15,"#BD0026"
"156","1.24.1.859","1.24.1",-16.44817552,-71.5787963,"2004-10-14",0,0.0394324501333157,0.0990178598064056,16,"#BD0026"
"157","1.24.4.88","1.24.4",-16.44097359,-71.60124413,"2019-06-25",0,0.0394206525515621,0.0917647438144426,1,"#BD0026"
"158","1.24.1.411","1.24.1",-16.45357117,-71.59427258,"2005-04-14",0,0.039413614162654,0.0988103886860258,15,"#BD0026"
"159","1.24.1.125","1.24.1",-16.44723083,-71.59248965,"2005-04-25",1,0.0394038391136887,0.0984787697147963,15,"#BD0026"
"160","1.24.1.858","1.24.1",-16.44855639,-71.57891418,"2004-10-14",0,0.0393719989321267,0.0987995816838542,16,"#BD0026"
"161","1.24.1.822","1.24.1",-16.45003004,-71.58764827,"2004-10-15",0,0.0393703522454581,0.0995643129782393,16,"#BD0026"
"162","1.24.3.18","1.24.3",-16.44259679,-71.60016334,"2013-10-25",0,0.0393661336526245,0.0918175743993652,7,"#BD0026"
"163","1.24.1.122","1.24.1",-16.44360172,-71.5922081,"2005-04-21",0,0.0393643071042466,0.0987680594915869,15,"#BD0026"
"164","1.24.1.121","1.24.1",-16.44332853,-71.5921449,"2005-04-01",0,0.0393313605910529,0.0986796405308354,15,"#BD0026"
"165","1.24.1.124","1.24.1",-16.4469971,-71.59241129,"2005-04-01",0,0.0393306482778859,0.0986532038309059,15,"#BD0026"
"166","1.24.1.848","1.24.1",-16.45033144,-71.58551693,"2004-10-14",1,0.0393125318811294,0.0985740227170035,16,"#BD0026"
"167","1.24.2.139","1.24.2",-16.44364662,-71.59860758,"2011-08-25",0,0.0393109260080116,0.0982583118820024,9,"#BD0026"
"168","1.24.1.704","1.24.1",-16.44551714,-71.58803051,"2005-04-05",0,0.0392943918030251,0.0984818410052121,15,"#BD0026"
"169","1.24.2.61","1.24.2",-16.44279051,-71.59589221,"2015-11-23",0,0.0392931920866685,0.0946930810263941,5,"#BD0026"
"170","1.24.1.504","1.24.1",-16.45000513,-71.5915927,"2005-04-21",0,0.0391654333435232,0.0974793986731236,15,"#BD0026"
"171","1.24.2.111","1.24.2",-16.4425931,-71.59819738,"2005-04-01",1,0.0391602463820474,0.0991309015015784,15,"#BD0026"
"172","1.24.2.99","1.24.2",-16.44267985,-71.59727741,"2013-10-22",1,0.0391535724202586,0.0996689394048587,7,"#BD0026"
"173","1.24.1.289","1.24.1",-16.44871423,-71.59429943,"2005-04-25",1,0.0391129160891485,0.0985862987479539,15,"#BD0026"
"174","1.24.1.293","1.24.1",-16.44890781,-71.59548247,"2005-04-11",0,0.0390944417745417,0.0980617794078927,15,"#BD0026"
"175","1.24.1.1","1.24.1",-16.44678167,-71.60034322,"2005-03-29",0,0.0390932147941693,0.0982377466404155,15,"#BD0026"
"176","1.24.3.72","1.24.3",-16.44242199,-71.60293619,"2012-03-06",0,0.0390663223800628,0.0980255974618458,8,"#BD0026"
"177","1.24.1.9","1.24.1",-16.44754376,-71.59852347,"2005-03-29",0,0.0390546996746484,0.0982519617799025,15,"#BD0026"
"178","1.24.3.128","1.24.3",-16.4413747,-71.60320421,"2011-12-13",0,0.0390503812286223,0.0931106995923812,9,"#BD0026"
"179","1.24.1.696","1.24.1",-16.4466511,-71.58854621,"2005-04-05",1,0.0390490773592863,0.0985458675453185,15,"#BD0026"
"180","1.24.1.109","1.24.1",-16.4466893,-71.59382597,"2005-03-31",0,0.0390405925699349,0.0983627145775302,15,"#BD0026"
"181","1.24.2.32","1.24.2",-16.44316991,-71.59545743,"2011-11-11",0,0.039031252490094,0.0967858163274938,9,"#BD0026"
"182","1.24.1.304","1.24.1",-16.44984599,-71.59369309,"2005-04-11",0,0.0390242330174164,0.0987259922540616,15,"#BD0026"
"183","1.24.3A.14","1.24.3A",-16.44497748,-71.60124688,"2010-03-10",0,0.0389839161945223,0.0984495129398477,10,"#BD0026"
"184","1.24.4.12","1.24.4",-16.44060253,-71.600807,"2014-03-03",0,0.0389777575782264,0.0975900561373023,6,"#BD0026"
"185","1.24.1.870","1.24.1",-16.4491318,-71.58389165,"2004-10-13",0,0.0389668070857851,0.0986451873398541,16,"#BD0026"
"186","1.24.3.140","1.24.3",-16.44161328,-71.60229926,"2015-11-24",1,0.0389302702272072,0.0980302505312326,5,"#BD0026"
"187","1.24.1.78","1.24.1",-16.44709774,-71.59458549,"2005-04-25",1,0.0389209194900406,0.0920194907689776,15,"#BD0026"
"188","1.24.1.628","1.24.1",-16.44710615,-71.58945781,"2005-04-05",1,0.0389001184143527,0.100366192662848,15,"#BD0026"
"189","1.24.1.890","1.24.1",-16.4482211,-71.58482639,"2004-10-12",1,0.0388992971980357,0.0985744251764736,16,"#BD0026"
"190","1.24.1.413","1.24.1",-16.45192745,-71.59315677,"2013-03-08",0,0.0388754152547534,0.096834044191541,7,"#BD0026"
"191","1.24.1.259","1.24.1",-16.44765056,-71.59316849,"2005-04-25",1,0.0388392992954066,0.0976946555825981,15,"#BD0026"
"192","1.24.3.136","1.24.3",-16.44208217,-71.60284565,"2005-04-06",0,0.0387936900133689,0.0951667323973076,15,"#BD0026"
"193","1.24.1.574","1.24.1",-16.449891,-71.59100363,"2011-01-25",1,0.0387638740979646,0.0992783950963072,9,"#BD0026"
"194","1.24.1.702","1.24.1",-16.446079,-71.58871408,"2005-04-05",0,0.0387383056447193,0.0976507201955415,15,"#BD0026"
"195","1.24.3.105","1.24.3",-16.44151298,-71.60389965,"2005-03-16",1,0.0387293625503027,0.0961770558511256,15,"#BD0026"
"196","1.24.4.44","1.24.4",-16.4409694,-71.6031023,"2010-03-10",0,0.0387073269893992,0.0957801320471151,10,"#BD0026"
"197","1.24.2.17","1.24.2",-16.44287623,-71.59390797,"2005-04-01",1,0.0386297643411635,0.0968690424023062,15,"#BD0026"
"198","1.24.1.292","1.24.1",-16.44881429,-71.59632762,"2019-06-20",1,0.0385439901387021,0.097102339433663,1,"#BD0026"
"199","1.24.1.302","1.24.1",-16.44965472,-71.59330863,"2005-04-25",1,0.0385286738299377,0.09763818302008,15,"#BD0026"
"200","1.24.1.280","1.24.1",-16.44872433,-71.59332192,"2005-04-08",0,0.038509624312671,0.0977763735233742,15,"#BD0026"
"201","1.24.1.485","1.24.1",-16.4486667,-71.59142073,"2005-04-18",0,0.0385068045476431,0.0953276661377701,15,"#BD0026"
"202","1.24.1.311","1.24.1",-16.45051582,-71.59422379,"2019-06-24",1,0.0384722068892923,0.0970524793208085,1,"#BD0026"
