"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"2568","1.3.49.49","1.3.49",-16.34487943,-71.54411543,"2012-09-05",0,0.012747405601613,0.0609954168004929,7,"#FFFFB2"
"2569","1.3.69.43","1.3.69",-16.35670626,-71.55206751,"2011-11-22",0,0.0127399370297769,0.0591586358976072,8,"#FFFFB2"
"2570","1.3.71.34","1.3.71",-16.34869811,-71.54655957,"2012-08-08",0,0.0127377377724855,0.0615789087627359,7,"#FFFFB2"
"2571","1.3.71.207","1.3.71",-16.34645859,-71.54603995,"2012-08-16",0,0.0127371179266222,0.0613445443879153,7,"#FFFFB2"
"2572","1.3.71.458","1.3.71",-16.34530197,-71.5452842,"2016-09-27",0,0.0127351129685866,0.0623016703174798,3,"#FFFFB2"
"2573","1.3.69.314","1.3.69",-16.35231135,-71.55082207,"2012-09-10",0,0.0127294243900336,0.0609978266003643,7,"#FFFFB2"
"2574","1.3.71.323","1.3.71",-16.34543781,-71.54732166,"2012-08-16",0,0.0127249732715592,0.0612449713966365,7,"#FFFFB2"
"2575","1.3.50.18","1.3.50",-16.3433225,-71.54666633,"2012-11-26",0,0.0127247444535612,0.0604884703273342,7,"#FFFFB2"
"2576","1.3.69.330A","1.3.69",-16.35175712,-71.55090889,"2012-09-12",0,0.0127226042933027,0.060554802330034,7,"#FFFFB2"
"2577","1.3.71.62","1.3.71",-16.34830129,-71.54698032,"2012-08-14",0,0.0127186199310488,0.06116139773179,7,"#FFFFB2"
"2578","1.3.71.309","1.3.71",-16.34537951,-71.54752784,"2012-08-14",0,0.0127156404375906,0.0613697237248205,7,"#FFFFB2"
"2579","1.3.70.359","1.3.70",-16.34749333,-71.54746822,"2011-12-18",0,0.0127137912800845,0.0605568109367371,8,"#FFFFB2"
"2580","1.3.70.332","1.3.70",-16.34770484,-71.54707338,"2016-09-27",0,0.0127008772977919,0.0603994453739854,3,"#FFFFB2"
