"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"431","1.24.10.134F","1.24.10",-16.4306996,-71.60131785,"2005-03-14",0,0.00810937138402699,0.0555656110541733,15,"#FECC5C"
"432","1.24.11.64","1.24.11",-16.42859271,-71.60071836,"2005-03-09",0,0.00810447577853766,0.0558130653210678,15,"#FECC5C"
"433","1.24.10.35","1.24.10",-16.432861,-71.59865277,"2011-12-09",0,0.00809919303271646,0.055898071335985,9,"#FECC5C"
"434","1.24.10.141","1.24.10",-16.43153883,-71.60062048,"2013-11-13",0,0.00809494147526831,0.0556923895467747,7,"#FECC5C"
"435","1.24.10.55","1.24.10",-16.43243874,-71.59934244,"2011-10-31",0,0.0080894889279244,0.0559001381987558,9,"#FECC5C"
"436","1.24.11.47","1.24.11",-16.42922303,-71.60032926,"2011-11-15",0,0.00808736326582095,0.0558540628669881,9,"#FECC5C"
"437","1.24.10.20","1.24.10",-16.43334956,-71.59871644,"2013-10-28",0,0.00808115718559663,0.0557508335593072,7,"#FECC5C"
"438","1.24.11.8","1.24.11",-16.43026031,-71.60092805,"2010-03-25",0,0.00808041928971733,0.0560571430072156,10,"#FECC5C"
"439","1.24.10.64A","1.24.10",-16.43181777,-71.59851438,"2013-11-27",0,0.00807898712231143,0.0559189794098011,7,"#FECC5C"
"440","1.24.11.102","1.24.11",-16.42917546,-71.60162245,"2005-03-09",0,0.00807313050169651,0.0548056695215319,15,"#FECC5C"
"441","1.24.10.210","1.24.10",-16.43501607,-71.59858772,"2010-03-29",0,0.00806955529611066,0.0548996542866778,10,"#FECC5C"
"442","1.24.11.10","1.24.11",-16.4301999,-71.60113861,"2011-11-15",0,0.00806625671435702,0.0559837453862917,9,"#FECC5C"
"443","1.24.10.119","1.24.10",-16.43221528,-71.59974942,"2013-11-27",1,0.0080555003789898,0.055719510402753,7,"#FECC5C"
"444","1.24.10.180","1.24.10",-16.433992,-71.59965619,"2013-12-04",0,0.00805356005151251,0.055070700429353,7,"#FECC5C"
"445","1.24.11.94","1.24.11",-16.42898353,-71.60141788,"2013-11-02",0,0.00804504324216211,0.0554201633668742,7,"#FECC5C"
"446","1.24.10.151","1.24.10",-16.43223963,-71.6003504,"2013-11-15",0,0.008016927398139,0.0555264236502776,7,"#FECC5C"
"447","1.24.10.94","1.24.10",-16.43154013,-71.59948614,"2005-03-09",0,0.00800728880537368,0.0554962871496758,15,"#FECC5C"
"448","1.24.11.81","1.24.11",-16.42919709,-71.60082754,"2011-12-03",0,0.00799659567668382,0.0556603535940428,9,"#FECC5C"
"449","1.24.10.134D","1.24.10",-16.43073323,-71.60139406,"2005-03-11",0,0.00799277259265319,0.0549590508999146,15,"#FECC5C"
"450","1.24.11.83","1.24.11",-16.4290252,-71.60105264,"2015-07-08",0,0.00799215874567552,0.0555746087218033,5,"#FECC5C"
"451","1.24.10.98","1.24.10",-16.43127676,-71.5994799,"2011-12-09",0,0.0079908650367082,0.0552507017878116,9,"#FECC5C"
"452","1.24.10.152","1.24.10",-16.43224431,-71.60050108,"2011-12-09",0,0.00798468771912208,0.0553166704223765,9,"#FECC5C"
"453","1.24.11.95","1.24.11",-16.42902741,-71.60134164,"2011-12-01",0,0.00797654869216453,0.0552108890572277,9,"#FECC5C"
"454","1.24.11.56","1.24.11",-16.42917288,-71.60010443,"2011-12-03",0,0.00797494147420223,0.0550540604465618,9,"#FECC5C"
"455","1.24.10.31","1.24.10",-16.43307212,-71.59836267,"2013-11-27",0,0.00797440877551048,0.0552202478058864,7,"#FECC5C"
"456","1.24.10.134E","1.24.10",-16.43072363,-71.60135416,"2005-03-14",0,0.00796830082829517,0.0548657042559002,15,"#FECC5C"
"457","1.24.10.170","1.24.10",-16.43260605,-71.60001508,"2005-03-18",0,0.00796257687931356,0.0552368563921772,15,"#FECC5C"
"458","1.24.11.18","1.24.11",-16.43025327,-71.60143924,"2011-11-15",0,0.00796140132915358,0.0552340841122788,9,"#FECC5C"
"459","1.24.10.221A","1.24.10",-16.4347167,-71.59970217,"2010-03-29",0,0.00796021569740307,0.0545494715868834,10,"#FECC5C"
"460","1.24.10.214","1.24.10",-16.43516256,-71.59872615,"2010-03-29",0,0.00795917961278068,0.0544699054481209,10,"#FECC5C"
"461","1.24.10.27","1.24.10",-16.4332954,-71.59821848,"2005-03-18",0,0.00794130861021491,0.0550379963574385,15,"#FECC5C"
"462","1.24.10.32","1.24.10",-16.43309129,-71.59843435,"2011-12-09",0,0.00794027101162747,0.0550690384553589,9,"#FECC5C"
"463","1.24.10.21","1.24.10",-16.43342488,-71.59871185,"2011-10-31",0,0.00793464619743408,0.0550434938113531,9,"#FECC5C"
"464","1.24.10.8","1.24.10",-16.43347907,-71.59809157,"2011-12-09",0,0.00793011434719464,0.0549212153342326,9,"#FECC5C"
"465","1.24.11.48","1.24.11",-16.42931817,-71.6002423,"2013-11-15",0,0.00792990593187998,0.0550507245752421,7,"#FECC5C"
"466","1.24.10.124","1.24.10",-16.43184537,-71.60019641,"2011-10-31",0,0.00792753366841611,0.0551825835562207,9,"#FECC5C"
"467","1.24.11.57","1.24.11",-16.42909802,-71.60015606,"2013-11-13",0,0.00791670608229644,0.0547827511101326,7,"#FECC5C"
"468","1.24.11.92A","1.24.11",-16.42890078,-71.60152534,"2011-11-16",1,0.00791297907194375,0.0545834952133866,9,"#FECC5C"
"469","1.24.11.92","1.24.11",-16.42890078,-71.60152534,"2013-11-02",0,0.00791293211541422,0.0545833034142983,7,"#FECC5C"
"470","1.24.10.167","1.24.10",-16.43262172,-71.60036712,"2013-11-13",0,0.00791020021790662,0.0547898692727034,7,"#FECC5C"
"471","1.24.10.164","1.24.10",-16.4325622,-71.60050428,"2013-11-18",0,0.00789803861803363,0.0547477218424176,7,"#FECC5C"
"472","1.24.10.113","1.24.10",-16.43172082,-71.5989599,"2010-03-26",0,0.00786979145154343,0.0549470435905163,10,"#FECC5C"
"473","1.24.10.12","1.24.10",-16.43359546,-71.5985942,"2005-03-18",1,0.00786519017836093,0.0545950398546765,15,"#FECC5C"
"474","1.24.10.96","1.24.10",-16.43126325,-71.59965062,"2005-03-11",0,0.0078504452836136,0.0545288619826484,15,"#FECC5C"
"475","1.24.11.49","1.24.11",-16.42935517,-71.60017036,"2011-12-03",0,0.00782872319140589,0.054506624049126,9,"#FECC5C"
"476","1.24.10.37","1.24.10",-16.43274953,-71.5986947,"2013-12-09",0,0.00780912137714657,0.0545372902954599,7,"#FECC5C"
"477","1.24.10.48","1.24.10",-16.43280699,-71.59946429,"2010-03-26",0,0.00780803146658276,0.0544732682425246,10,"#FECC5C"
"478","1.24.10.121","1.24.10",-16.4322019,-71.59994954,"2010-03-26",0,0.00779558373720457,0.0544968143844314,10,"#FECC5C"
"479","1.24.10.145","1.24.10",-16.43186402,-71.6005,"2013-11-13",0,0.00777824535081265,0.0543312214507249,7,"#FECC5C"
"480","1.24.10.116","1.24.10",-16.43186997,-71.599187,"2011-10-29",0,0.00777628606586639,0.0545353529452662,9,"#FECC5C"
"481","1.24.10.146","1.24.10",-16.43194764,-71.60046726,"2013-11-15",1,0.00776814297219549,0.0543018192282408,7,"#FECC5C"
"482","1.24.10.2","1.24.10",-16.43477024,-71.59838977,"2005-03-18",1,0.00776747885319883,0.0537173699174277,15,"#FECC5C"
"483","1.24.11.23","1.24.11",-16.42972933,-71.60135703,"2011-12-06",0,0.00776277380442018,0.0541857150860362,9,"#FECC5C"
"484","1.24.10.39B","1.24.10",-16.43266226,-71.59858354,"2013-12-09",1,0.00776196658849466,0.0542904217014878,7,"#FECC5C"
"485","1.24.10.39","1.24.10",-16.43266226,-71.59858354,"2010-03-29",0,0.00776192041539082,0.054290230449836,10,"#FECC5C"
"486","1.24.10.34","1.24.10",-16.43295264,-71.59857867,"2013-12-09",0,0.00775676473535189,0.0542260348271177,7,"#FECC5C"
"487","1.24.11.65","1.24.11",-16.42851663,-71.60076311,"2011-12-02",0,0.00775436291204759,0.0540870855179736,9,"#FECC5C"
"488","1.24.11.63","1.24.11",-16.42865437,-71.60064922,"2011-12-01",0,0.00774128439138387,0.0540900365611957,9,"#FFFFB2"
"489","1.24.11.32","1.24.11",-16.42993199,-71.60083557,"2013-11-15",0,0.00773284393034648,0.0542753899854782,7,"#FFFFB2"
"490","1.24.10.65","1.24.10",-16.43192196,-71.59860498,"2013-11-06",0,0.00773257722209476,0.0543554128945554,7,"#FFFFB2"
"491","1.24.11.38","1.24.11",-16.42979692,-71.60050259,"2013-11-13",0,0.00772999285808029,0.0541104648235271,7,"#FFFFB2"
"492","1.24.10.144","1.24.10",-16.43178119,-71.60053453,"2013-11-11",0,0.00772902694674097,0.0540671662329065,7,"#FFFFB2"
"493","1.24.11.93","1.24.11",-16.42893585,-71.60146086,"2013-11-02",0,0.00772289760943981,0.0538155557297488,7,"#FFFFB2"
"494","1.24.11.52","1.24.11",-16.42956864,-71.60029692,"2015-07-08",0,0.00771300672975318,0.0539881743058955,5,"#FFFFB2"
"495","1.24.10.38","1.24.10",-16.43270556,-71.59863461,"2013-12-09",0,0.00771265717703877,0.0540661848202599,7,"#FFFFB2"
"496","1.24.10.91","1.24.10",-16.43166773,-71.5994508,"2010-03-26",0,0.00770728422473813,0.0541023599725071,10,"#FFFFB2"
"497","1.24.10.14","1.24.10",-16.43363414,-71.59876421,"2013-12-06",0,0.00770553351949233,0.0537890452500086,7,"#FFFFB2"
"498","1.24.11.77","1.24.11",-16.42888665,-71.60065537,"2013-11-04",0,0.00767755076045824,0.0540857147436726,7,"#FFFFB2"
"499","1.24.10.74","1.24.10",-16.43219653,-71.59847226,"2005-03-08",0,0.00766377252912498,0.0539103483800099,15,"#FFFFB2"
"500","1.24.11.62","1.24.11",-16.4287278,-71.60057459,"2013-11-04",0,0.00765586020793442,0.0536954566759144,7,"#FFFFB2"
"501","1.24.10.102","1.24.10",-16.43146415,-71.59922837,"2013-12-03",0,0.00764957181750859,0.0537873460225192,7,"#FFFFB2"
"502","1.24.10.68","1.24.10",-16.43198982,-71.59831497,"2010-03-26",1,0.00764734423651757,0.0536136299473592,10,"#FFFFB2"
"503","1.24.10.140","1.24.10",-16.43141036,-71.60065616,"2013-11-15",0,0.00764497189993811,0.053450278736069,7,"#FFFFB2"
"504","1.24.10.76","1.24.10",-16.43227516,-71.59855223,"2010-03-26",0,0.00763766658102998,0.0538481671646218,10,"#FFFFB2"
"505","1.24.11.51","1.24.11",-16.42954522,-71.60019895,"2013-11-13",0,0.0076366930354594,0.0535588055032579,7,"#FFFFB2"
"506","1.24.11.3","1.24.11",-16.43045169,-71.60086805,"2011-12-06",0,0.00763442497667515,0.0535441333973699,9,"#FFFFB2"
"507","1.24.10.131A","1.24.10",-16.43167677,-71.60007028,"2013-12-03",1,0.00760157507744919,0.0535204272413289,7,"#FFFFB2"
"508","1.24.10.131","1.24.10",-16.43167677,-71.60007028,"2013-12-04",0,0.00760152986162266,0.0535202386902605,7,"#FFFFB2"
"509","1.24.10.40","1.24.10",-16.43261446,-71.59851578,"2013-12-09",0,0.00758739307884918,0.0534265440208218,7,"#FFFFB2"
"510","1.24.10.81","1.24.10",-16.432625,-71.59886501,"2013-11-07",0,0.00756297232171756,0.0534366271075803,7,"#FFFFB2"
"511","1.24.10.115","1.24.10",-16.43181358,-71.59911656,"2011-12-09",0,0.0075428062171402,0.0534059236329203,9,"#FFFFB2"
"512","1.24.10.101","1.24.10",-16.43140036,-71.59929953,"2011-12-09",0,0.0075304219492319,0.0531603167661783,9,"#FFFFB2"
"513","1.24.11.12","1.24.11",-16.43000781,-71.60127716,"2011-11-15",0,0.00752333197562393,0.0532763762586254,9,"#FFFFB2"
"514","1.24.10.180A","1.24.10",-16.43397715,-71.59960821,"2005-03-15",0,0.00752207125400902,0.052464064718178,15,"#FFFFB2"
"515","1.24.10.41","1.24.10",-16.43256334,-71.5984448,"2013-12-09",0,0.00751663922983077,0.0530739115342974,7,"#FFFFB2"
"516","1.24.11.58","1.24.11",-16.42902548,-71.60022961,"2013-11-13",0,0.00750768763989468,0.0528512973824572,7,"#FFFFB2"
"517","1.24.11.44","1.24.11",-16.42948473,-71.60057406,"2011-12-03",0,0.00750146370377957,0.0530870637424075,9,"#FFFFB2"
"518","1.24.10.62","1.24.10",-16.43174255,-71.59863238,"2011-10-29",1,0.00749454384395614,0.0531755028000162,9,"#FFFFB2"
"519","1.24.10.62A","1.24.10",-16.43174255,-71.59863238,"2011-10-29",1,0.00749454384395614,0.0531755028000162,9,"#FFFFB2"
"520","1.24.10.80","1.24.10",-16.43250895,-71.59883339,"2013-11-07",0,0.0074928804352613,0.0531578625582044,7,"#FFFFB2"
"521","1.24.10.50","1.24.10",-16.43268134,-71.59957213,"2010-03-29",0,0.00748655085438891,0.0529682522963264,10,"#FFFFB2"
"522","1.24.10.103","1.24.10",-16.43152421,-71.59914769,"2013-12-04",0,0.00748448655944955,0.0530149503316431,7,"#FFFFB2"
"523","1.24.10.86","1.24.10",-16.43228791,-71.59907467,"2013-11-07",0,0.00747143839160493,0.0530876274526729,7,"#FFFFB2"
"524","1.24.11.61","1.24.11",-16.4287711,-71.60049834,"2011-12-02",0,0.00746684764899433,0.0527812807786872,9,"#FFFFB2"
"525","1.24.11.28","1.24.11",-16.43004293,-71.60103171,"2013-11-12",0,0.00745524420287822,0.0530121863325889,7,"#FFFFB2"
"526","1.24.10.87","1.24.10",-16.43200898,-71.59930337,"2013-11-07",0,0.00745287487843281,0.0529382135817798,7,"#FFFFB2"
"527","1.24.10.153","1.24.10",-16.43228319,-71.60055429,"2011-12-09",0,0.00744919058275406,0.0526990289024904,9,"#FFFFB2"
"528","1.24.10.112","1.24.10",-16.4316456,-71.59888512,"2010-03-26",0,0.00744598543380686,0.0528248698362999,10,"#FFFFB2"
"529","1.24.11.86","1.24.11",-16.42888174,-71.60117479,"2010-03-25",0,0.00744246795096948,0.0528961278189934,10,"#FFFFB2"
"530","1.24.11.69","1.24.11",-16.42829891,-71.60103398,"2011-12-01",0,0.00742906925947616,0.0523643506125611,9,"#FFFFB2"
"531","1.24.10.165","1.24.10",-16.43251999,-71.60044254,"2011-12-09",0,0.007409125555858,0.0524314234094912,9,"#FFFFB2"
"532","1.24.11.60","1.24.11",-16.42882634,-71.600439,"2011-12-03",0,0.00740773104864923,0.0525244984856484,9,"#FFFFB2"
"533","1.24.11.5","1.24.11",-16.4303363,-71.60074386,"2011-12-03",0,0.00740218606217436,0.0523304146649274,9,"#FFFFB2"
"534","1.24.10.157","1.24.10",-16.43245349,-71.60077864,"2013-11-11",0,0.00739838063495002,0.0522963807350981,7,"#FFFFB2"
"535","1.24.10.84","1.24.10",-16.43249861,-71.59896344,"2013-12-05",0,0.00739171697863191,0.0526613086434718,7,"#FFFFB2"
"536","1.24.10.111","1.24.10",-16.4316033,-71.59878793,"2005-03-10",0,0.00738777468249834,0.0524658736592082,15,"#FFFFB2"
"537","1.24.10.25","1.24.10",-16.43330119,-71.59844127,"2013-10-29",1,0.0073830458083424,0.0523981505990293,7,"#FFFFB2"
"538","1.24.11.27","1.24.11",-16.42997595,-71.60110612,"2011-12-06",0,0.00737984803400982,0.0526178140202864,9,"#FFFFB2"
"539","1.24.10.213","1.24.10",-16.43518768,-71.59863795,"2013-12-12",0,0.00737939511607826,0.0518054156527226,7,"#FFFFB2"
"540","1.24.10.211","1.24.10",-16.43511166,-71.59853785,"2010-03-29",0,0.00736356298708721,0.0517724339018112,10,"#FFFFB2"
"541","1.24.11.4","1.24.11",-16.43042731,-71.60081269,"2010-03-25",0,0.00734638506039609,0.0520849580789902,10,"#FFFFB2"
"542","1.24.10.128","1.24.10",-16.43141074,-71.60041162,"2013-12-03",0,0.00733544784798701,0.0520550663991132,7,"#FFFFB2"
"543","1.24.11.24","1.24.11",-16.42976627,-71.60129183,"2011-12-03",0,0.00733392192854049,0.0521736126987599,9,"#FFFFB2"
"544","1.24.9.28","1.24.9",-16.44333545,-71.58660048,"2010-03-31",0,0.00733155474138947,0.0516177050502081,10,"#FFFFB2"
"545","1.24.10.150","1.24.10",-16.43219741,-71.60036573,"2013-11-11",0,0.00732327543552625,0.0521892938513127,7,"#FFFFB2"
"546","1.24.10.161","1.24.10",-16.43267703,-71.60068458,"2013-11-21",0,0.00732098076114239,0.0518557003786796,7,"#FFFFB2"
"547","1.24.10.163","1.24.10",-16.43260476,-71.60055501,"2010-03-29",0,0.00731794999011565,0.051901920056218,10,"#FFFFB2"
"548","1.24.11.88","1.24.11",-16.42879334,-71.60129582,"2015-07-08",0,0.00731779533234129,0.052223565153749,5,"#FFFFB2"
"549","1.24.10.114","1.24.10",-16.43176761,-71.59904204,"2011-12-09",0,0.00731078871887153,0.0522579494599721,9,"#FFFFB2"
"550","1.24.10.67","1.24.10",-16.43203261,-71.59845635,"2013-11-06",0,0.00730526947148891,0.0521332506319893,7,"#FFFFB2"
"551","1.24.10.104A","1.24.10",-16.43151013,-71.59903036,"2013-12-04",1,0.0072987484757725,0.052075758019629,7,"#FFFFB2"
"552","1.24.10.104","1.24.10",-16.43151013,-71.59903036,"2013-12-04",0,0.0072987042357163,0.0520755704361771,7,"#FFFFB2"
"553","1.24.10.171","1.24.10",-16.43265143,-71.59996352,"2005-03-16",0,0.00729096735110613,0.0520105251432006,15,"#FFFFB2"
"554","1.24.10.19","1.24.10",-16.43341773,-71.5988134,"2005-03-07",0,0.00728550813383381,0.0518636581476898,15,"#FFFFB2"
"555","1.24.10.154","1.24.10",-16.43231956,-71.6006151,"2011-12-09",0,0.00727458992739396,0.0517984792135505,9,"#FFFFB2"
"556","1.24.10.87A","1.24.10",-16.43198328,-71.59935006,"2013-11-07",0,0.00726955978547709,0.0520428033316687,7,"#FFFFB2"
"557","1.24.11.6","1.24.11",-16.43029707,-71.60074826,"2010-03-25",0,0.00726290628589418,0.0516784898577948,10,"#FFFFB2"
"558","1.24.10.26","1.24.10",-16.43329747,-71.59832948,"2013-12-02",0,0.00724949007325304,0.0516972826274702,7,"#FFFFB2"
"559","1.24.10.123","1.24.10",-16.43193357,-71.60015449,"2010-03-26",0,0.00723908669143775,0.0518397376702888,10,"#FFFFB2"
"560","1.24.10.126","1.24.10",-16.43164582,-71.60029226,"2011-12-07",0,0.00722479468915332,0.051665639386312,9,"#FFFFB2"
"561","1.24.10.61","1.24.10",-16.43181589,-71.59869332,"2011-12-06",0,0.00721897293758421,0.0518547654084403,9,"#FFFFB2"
"562","1.24.10.25A","1.24.10",-16.43332033,-71.5984039,"2005-03-07",0,0.00721450403745735,0.0515525260541867,15,"#FFFFB2"
"563","1.24.11.87","1.24.11",-16.42882999,-71.60124224,"2011-12-02",0,0.00721298019950033,0.0517437408363507,9,"#FFFFB2"
"564","1.24.11.6A","1.24.11",-16.43027607,-71.60072738,"2004-09-18",1,0.0072016089214222,0.0513712912907313,16,"#FFFFB2"
"565","1.24.10.90","1.24.10",-16.43182347,-71.59945579,"2013-11-07",0,0.00719361346940807,0.0516010631432112,7,"#FFFFB2"
"566","1.24.10.45","1.24.10",-16.43271423,-71.59911385,"2010-03-26",0,0.00718447676111082,0.0513704196424367,10,"#FFFFB2"
"567","1.24.11.37","1.24.11",-16.42973928,-71.60055754,"2013-11-12",0,0.00717316056634373,0.0514515765527631,7,"#FFFFB2"
"568","1.24.10.73","1.24.10",-16.4321444,-71.5986014,"2013-11-06",0,0.00716485148546854,0.0515992009758965,7,"#FFFFB2"
"569","1.24.10.77","1.24.10",-16.4323188,-71.59859462,"2013-11-27",0,0.00715664471031927,0.0515121509239975,7,"#FFFFB2"
"570","1.24.11.43","1.24.11",-16.42956305,-71.60049463,"2013-11-12",0,0.00715185619758598,0.0513075472129667,7,"#FFFFB2"
"571","1.24.11.72","1.24.11",-16.42856518,-71.60104115,"2011-12-02",0,0.00714173488618918,0.0513206543233277,9,"#FFFFB2"
"572","1.24.10.107","1.24.10",-16.43154436,-71.59897504,"2010-03-26",0,0.00712389355525769,0.0512203785098427,10,"#FFFFB2"
"573","1.24.11.85","1.24.11",-16.42891165,-71.60113048,"2011-11-16",0,0.00711982673139804,0.0513241244903566,9,"#FFFFB2"
"574","1.24.10.48A","1.24.10",-16.43277892,-71.59950097,"2005-03-08",0,0.00711726856876908,0.0511239323525059,15,"#FFFFB2"
"575","1.24.10.66","1.24.10",-16.43197001,-71.59852639,"2013-11-06",0,0.00710829885856723,0.0512430523821442,7,"#FFFFB2"
"576","1.24.10.88","1.24.10",-16.43194085,-71.59936236,"2013-12-09",0,0.007107738941949,0.0512337352204,7,"#FFFFB2"
"577","1.24.11.66","1.24.11",-16.42847237,-71.60083007,"2011-12-01",0,0.00710720268809744,0.0509105655849101,9,"#FFFFB2"
"578","1.24.10.176","1.24.10",-16.43365745,-71.59954621,"2010-03-29",0,0.00710467770917463,0.050787184286405,10,"#FFFFB2"
"579","1.24.11.68","1.24.11",-16.42834443,-71.60097043,"2005-03-10",0,0.00707854729992601,0.0506968488922924,15,"#FFFFB2"
"580","1.24.11.50","1.24.11",-16.429459,-71.60011343,"2011-11-16",0,0.00707676387808683,0.0507559243040064,9,"#FFFFB2"
"581","1.24.11.87A","1.24.11",-16.42881272,-71.60127022,"2005-03-10",0,0.00707217422720456,0.0510343799764752,15,"#FFFFB2"
"582","1.24.10.100","1.24.10",-16.43136359,-71.599364,"2013-12-03",0,0.00705020619850647,0.0507710145799891,7,"#FFFFB2"
"583","1.24.10.75","1.24.10",-16.43223736,-71.59851151,"2013-11-27",0,0.00703172267966857,0.050846530795335,7,"#FFFFB2"
"584","1.24.10.70","1.24.10",-16.43213283,-71.59842296,"2010-03-29",0,0.00701007234946218,0.0506378228380916,10,"#FFFFB2"
"585","1.24.11.76","1.24.11",-16.42882186,-71.60071347,"2013-11-04",0,0.00700485467644895,0.0507550880332087,7,"#FFFFB2"
"586","1.24.10.13","1.24.10",-16.43361775,-71.59869114,"2013-12-06",1,0.00696728229955067,0.050186238426268,7,"#FFFFB2"
"587","1.24.10.110","1.24.10",-16.43159394,-71.59884093,"2011-12-09",0,0.00696705205707825,0.0504082698837552,9,"#FFFFB2"
"588","1.24.10.177","1.24.10",-16.43368973,-71.59959919,"2010-03-29",0,0.00696101693434957,0.0500834474287203,10,"#FFFFB2"
"589","1.24.10.72","1.24.10",-16.43210469,-71.59863961,"2011-10-29",0,0.00695319950653547,0.0505984002424357,9,"#FFFFB2"
"590","1.24.10.83","1.24.10",-16.43255412,-71.59892727,"2010-03-26",0,0.00693556771016329,0.0503760629233385,10,"#FFFFB2"
"591","1.24.10.155","1.24.10",-16.43235494,-71.60066366,"2011-12-09",0,0.00690522878675022,0.0499333203646463,9,"#FFFFB2"
"592","1.24.10.139","1.24.10",-16.43132709,-71.60069664,"2013-11-11",1,0.00689697552019571,0.0497260287929428,7,"#FFFFB2"
"593","1.24.11.25","1.24.11",-16.42981765,-71.6012356,"2011-12-06",0,0.00689681618436713,0.0500850143233793,9,"#FFFFB2"
"594","1.24.10.148","1.24.10",-16.43206723,-71.60042202,"2013-11-11",0,0.00684684525428566,0.0497910696177068,7,"#FFFFB2"
"595","1.24.10.109","1.24.10",-16.43158228,-71.59888884,"2013-12-09",0,0.00683867758234949,0.0497823476759407,7,"#FFFFB2"
"596","1.24.10.147","1.24.10",-16.43200803,-71.6004402,"2010-03-26",0,0.00683692589422035,0.0497313428921653,10,"#FFFFB2"
"597","1.24.10.82","1.24.10",-16.43259027,-71.59889835,"2013-11-07",0,0.00683497292746442,0.0498573874979109,7,"#FFFFB2"
"598","1.24.11.39","1.24.11",-16.42986072,-71.60046793,"2013-11-15",0,0.00678641788527774,0.049407831684946,7,"#FFFFB2"
"599","1.24.10.11","1.24.10",-16.43357225,-71.59849849,"2013-12-06",0,0.00675252543670116,0.0491147859898289,7,"#FFFFB2"
"600","1.24.11.42","1.24.11",-16.42961753,-71.60045263,"2011-12-03",0,0.0067507743019762,0.0492722709131676,9,"#FFFFB2"
"601","1.24.10.175","1.24.10",-16.43361018,-71.59947221,"2010-03-29",0,0.00669372478345335,0.0487204652722435,10,"#FFFFB2"
"602","1.24.10.162","1.24.10",-16.43264361,-71.60062025,"2013-11-21",0,0.00667615228966389,0.0486627112707263,7,"#FFFFB2"
"603","1.24.10.49","1.24.10",-16.43273874,-71.59952013,"2010-03-29",0,0.00665588530484123,0.0488219927076221,10,"#FFFFB2"
"604","1.24.11.84","1.24.11",-16.42895923,-71.60111294,"2015-07-08",0,0.00660719917132931,0.0487478664994542,5,"#FFFFB2"
"605","1.24.10.108","1.24.10",-16.4315619,-71.59893218,"2013-12-09",0,0.00658544431244832,0.0485072116837814,7,"#FFFFB2"
"606","1.24.10.89A","1.24.10",-16.43187946,-71.59939815,"2013-12-09",1,0.00655782377996421,0.0484363187328049,7,"#FFFFB2"
"607","1.24.10.89","1.24.10",-16.43187946,-71.59939815,"2013-11-07",0,0.00655778285885793,0.0484361385054511,7,"#FFFFB2"
"608","1.24.10.69C","1.24.10",-16.43207123,-71.59837534,"2013-12-09",1,0.00654200706976167,0.0482055025069583,7,"#FFFFB2"
"609","1.24.10.69","1.24.10",-16.43207123,-71.59837534,"2010-03-26",0,0.0065419663985532,0.0482053239318901,10,"#FFFFB2"
