"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"771","1.24.5.464","1.24.5",-16.43688115,-71.59829202,"2012-04-26",0,0.0563119328208143,0.127350246518281,7,"#FECC5C"
"772","1.24.5.196","1.24.5",-16.44016834,-71.59768064,"2012-05-14",0,0.056300495965745,0.124707104003225,7,"#FECC5C"
"773","1.24.7.37","1.24.7",-16.44006053,-71.59142496,"2014-03-17",0,0.0562883596794269,0.126476160900861,5,"#FECC5C"
"774","1.24.5.358","1.24.5",-16.43830018,-71.5989543,"2010-03-15",0,0.056284637560946,0.126672214128488,9,"#FECC5C"
"775","1.24.5.322","1.24.5",-16.43885728,-71.59888984,"2014-03-10",0,0.0562777637885509,0.126043686063878,5,"#FECC5C"
"776","1.24.7.18","1.24.7",-16.44051909,-71.59178485,"2010-03-19",0,0.0562729258876158,0.126360548267684,9,"#FECC5C"
"777","1.24.5.312","1.24.5",-16.43880689,-71.59847362,"2012-05-14",0,0.0562599448042592,0.126056992795383,7,"#FECC5C"
"778","1.24.5.446","1.24.5",-16.43674177,-71.59766026,"2012-05-11",0,0.0562595975005166,0.126839203162026,7,"#FECC5C"
"779","1.24.5.133","1.24.5",-16.43891685,-71.59661076,"2005-04-17",0,0.0562507230046506,0.125229869047512,14,"#FECC5C"
"780","1.24.5.444","1.24.5",-16.43695785,-71.5975318,"2010-03-16",0,0.0562505862509739,0.126754076755975,9,"#FECC5C"
"781","1.24.7.60","1.24.7",-16.44009769,-71.59083247,"2010-03-19",0,0.0562286215851474,0.126413276090535,9,"#FECC5C"
"782","1.24.5.465","1.24.5",-16.43684437,-71.59821932,"2012-05-16",0,0.0562263904811647,0.127151137654983,7,"#FECC5C"
"783","1.24.7.127","1.24.7",-16.44102929,-71.59046397,"2014-03-13",0,0.0562210611791611,0.127145346409018,5,"#FECC5C"
"784","1.24.7.118","1.24.7",-16.44078235,-71.59043957,"2011-11-23",0,0.0562195905501757,0.126857924878137,8,"#FECC5C"
"785","1.24.5.198","1.24.5",-16.44014434,-71.59749956,"2014-03-05",0,0.0562032526749379,0.124638177352381,5,"#FECC5C"
"786","1.24.5.404","1.24.5",-16.43819802,-71.59827892,"2012-04-27",0,0.0561844212452894,0.12614134214933,7,"#FECC5C"
"787","1.24.5.343B","1.24.5",-16.43910082,-71.60455976,"2012-05-21",0,0.0561819794801055,0.124922353549028,7,"#FECC5C"
"788","1.24.5.354","1.24.5",-16.43856943,-71.59936968,"2012-04-24",0,0.0561768207338455,0.125779750969102,7,"#FECC5C"
"789","1.24.5.350","1.24.5",-16.43887861,-71.59958456,"2010-03-17",0,0.0561761901854435,0.124992812397297,9,"#FECC5C"
"790","1.24.5.460","1.24.5",-16.43701506,-71.59881743,"2012-04-27",0,0.0561744238183815,0.127068406156036,7,"#FECC5C"
"791","1.24.5.310","1.24.5",-16.43873632,-71.59833315,"2015-11-26",0,0.0561676936051769,0.125790570371559,4,"#FECC5C"
"792","1.24.5.466","1.24.5",-16.43677975,-71.5980933,"2011-12-11",0,0.0561409988450133,0.126931957520815,8,"#FECC5C"
"793","1.24.5.360","1.24.5",-16.43841407,-71.59883787,"2012-04-25",0,0.0561310470684932,0.126278101900927,7,"#FECC5C"
"794","1.24.5.525","1.24.5",-16.43689904,-71.59917609,"2012-05-08",0,0.0561309627088606,0.126562404600246,7,"#FECC5C"
"795","1.24.5.528","1.24.5",-16.43646551,-71.59918765,"2012-05-02",0,0.0561127473425797,0.12646079261435,7,"#FECC5C"
"796","1.24.7.92","1.24.7",-16.44073937,-71.59109948,"2011-06-20",0,0.0561016005937126,0.126538991716366,8,"#FECC5C"
"797","1.24.5.128","1.24.5",-16.43898836,-71.59684916,"2015-04-06",0,0.0560874273312375,0.125453434251903,4,"#FECC5C"
"798","1.24.5.461","1.24.5",-16.43696935,-71.59868737,"2012-04-27",0,0.056080967412199,0.126884112986248,7,"#FECC5C"
"799","1.24.5.311A","1.24.5",-16.4387563,-71.59842997,"2014-03-10",0,0.0560713244644197,0.125695334215599,5,"#FECC5C"
"800","1.24.5.192","1.24.5",-16.4400206,-71.59679991,"2015-06-30",0,0.0560530588129396,0.125531032561697,4,"#FECC5C"
"801","1.24.5.345A","1.24.5",-16.43900811,-71.59938406,"2012-04-24",0,0.0560521851827974,0.124958759791633,7,"#FECC5C"
"802","1.24.5.540","1.24.5",-16.43545826,-71.59876417,"2013-12-16",0,0.0560515308451961,0.126396357564472,6,"#FECC5C"
"803","1.24.5.139","1.24.5",-16.43855455,-71.59676876,"2014-03-06",0,0.0560454647404646,0.125195625948756,5,"#FECC5C"
"804","1.24.5.368A","1.24.5",-16.43888653,-71.59931572,"2012-04-25",0,0.0560360884908437,0.125130104666408,7,"#FECC5C"
"805","1.24.7.28","1.24.7",-16.4401069,-71.59256581,"2015-11-03",0,0.0560309882790876,0.124268313781797,4,"#FECC5C"
"806","1.24.7.65B","1.24.7",-16.4404523,-71.59139869,"2014-03-14",0,0.0559906435273101,0.12610993785835,5,"#FECC5C"
"807","1.24.5.533","1.24.5",-16.43590628,-71.59900215,"2012-05-03",0,0.0559735995693233,0.126279513049105,7,"#FECC5C"
"808","1.24.5.494","1.24.5",-16.43680863,-71.59889661,"2012-04-27",0,0.0559711996190372,0.126632718838075,7,"#FECC5C"
"809","1.24.5.579","1.24.5",-16.43796954,-71.59498276,"2005-04-17",0,0.0559577636750962,0.125462831288174,14,"#FECC5C"
"810","1.24.5.417","1.24.5",-16.43657494,-71.59747629,"2011-12-11",0,0.0559490506855676,0.125972951178222,8,"#FECC5C"
"811","1.24.6.96","1.24.6",-16.43966887,-71.59390133,"2018-08-16",0,0.0559047717597645,0.123257094588916,1,"#FECC5C"
"812","1.24.5.530","1.24.5",-16.43620304,-71.59915194,"2012-05-02",0,0.0559009972003695,0.126017930597961,7,"#FECC5C"
"813","1.24.7.120","1.24.7",-16.44091413,-71.59029072,"2015-12-16",0,0.0559001751409905,0.126228270375603,4,"#FECC5C"
"814","1.24.5.323","1.24.5",-16.43880879,-71.59883477,"2014-03-10",0,0.0558761639688284,0.125320366354217,5,"#FECC5C"
"815","1.24.7.81","1.24.7",-16.44159912,-71.59003391,"2015-07-21",0,0.0558728860477666,0.126995295148755,4,"#FECC5C"
"816","1.24.5.462","1.24.5",-16.43695017,-71.59856653,"2011-12-11",0,0.0558672235211451,0.126429254245165,8,"#FECC5C"
"817","1.24.5.329","1.24.5",-16.43846136,-71.59832669,"2005-03-29",0,0.0558661581115868,0.1254798344792,14,"#FECC5C"
"818","1.24.5.497","1.24.5",-16.43659003,-71.59902984,"2012-04-27",0,0.0558601651915759,0.12632215399281,7,"#FECC5C"
"819","1.24.5.381","1.24.5",-16.43775838,-71.59852631,"2012-04-26",0,0.0558427709278216,0.125580053193031,7,"#FECC5C"
"820","1.24.6.57","1.24.6",-16.44081528,-71.59414822,"2012-04-22",0,0.0558416574142064,0.124031078851222,7,"#FECC5C"
"821","1.24.5.346","1.24.5",-16.43902364,-71.59940694,"2012-04-23",0,0.0558388617532842,0.124462224801418,7,"#FECC5C"
"822","1.24.5.543","1.24.5",-16.43542694,-71.59790938,"2012-05-03",0,0.0558372692488439,0.125209754278769,7,"#FECC5C"
"823","1.24.5.512","1.24.5",-16.43844391,-71.59948926,"2012-05-15",0,0.0558260179760414,0.125812679184347,7,"#FECC5C"
"824","1.24.5.384","1.24.5",-16.43817951,-71.59863124,"2013-10-16",0,0.0557954778324282,0.125721338961329,6,"#FECC5C"
"825","1.24.5.399","1.24.5",-16.43829493,-71.59785057,"2015-11-25",0,0.0557849067849477,0.12543875175405,4,"#FECC5C"
"826","1.24.5.516","1.24.5",-16.43814332,-71.59918576,"2012-05-15",0,0.0557752264906952,0.125831209485504,7,"#FECC5C"
"827","1.24.5.379","1.24.5",-16.43755014,-71.5985599,"2012-04-26",0,0.0557545069598054,0.125430818629426,7,"#FECC5C"
"828","1.24.5.510A","1.24.5",-16.43847197,-71.59973818,"2012-04-25",0,0.0557435406719156,0.125439094959225,7,"#FECC5C"
"829","1.24.5.575","1.24.5",-16.43770438,-71.59520671,"2012-05-04",0,0.0557374305046814,0.125043368182239,7,"#FECC5C"
"830","1.24.5.433","1.24.5",-16.43781308,-71.59741245,"2012-04-27",0,0.0557275824060286,0.125625575880563,7,"#FECC5C"
"831","1.24.5.351","1.24.5",-16.43876516,-71.5995375,"2012-04-24",0,0.0557267342433127,0.124215161001158,7,"#FECC5C"
"832","1.24.5.380","1.24.5",-16.43764559,-71.59857243,"2012-05-10",0,0.0557252797705475,0.125309526736689,7,"#FECC5C"
"833","1.24.7.25","1.24.7",-16.44011633,-71.59226757,"2015-12-14",0,0.0557215327341637,0.124390663680535,4,"#FECC5C"
"834","1.24.7.10","1.24.7",-16.44131894,-71.59105472,"2014-03-13",0,0.0556963022133317,0.125605370201264,5,"#FECC5C"
"835","1.24.5.515","1.24.5",-16.43821507,-71.59924141,"2010-03-16",0,0.055694505263416,0.125644260233363,9,"#FECC5C"
"836","1.24.5.68","1.24.5",-16.43955541,-71.59658063,"2014-03-06",0,0.0556732963382375,0.124586735363507,5,"#FECC5C"
"837","1.24.5.159A","1.24.5",-16.43858142,-71.59754548,"2014-03-06",0,0.0556732205089558,0.124815426100622,5,"#FECC5C"
"838","1.24.5.389","1.24.5",-16.43800262,-71.5980569,"2012-04-26",0,0.0556591871030038,0.124873957952862,7,"#FECC5C"
"839","1.24.7.121","1.24.7",-16.44098611,-71.59026306,"2014-03-13",0,0.0556531862416277,0.125738331677358,5,"#FECC5C"
"840","1.24.5.435","1.24.5",-16.43789645,-71.59755635,"2012-04-27",0,0.0556374703289887,0.125418261109523,7,"#FECC5C"
"841","1.24.5.454","1.24.5",-16.43715662,-71.59849702,"2013-12-14",0,0.0556303097185903,0.125825079973335,6,"#FECC5C"
"842","1.24.6.100","1.24.6",-16.43991687,-71.59415064,"2014-03-13",0,0.0556252407185727,0.123866905409835,5,"#FECC5C"
"843","1.24.5.538","1.24.5",-16.43553463,-71.59823269,"2013-12-16",0,0.0556115961849361,0.125786710185952,6,"#FECC5C"
"844","1.24.7.86","1.24.7",-16.44124193,-71.5905101,"2015-07-21",0,0.0556045528540425,0.12592805945928,4,"#FECC5C"
"845","1.24.5.328","1.24.5",-16.43846792,-71.5984055,"2015-12-03",0,0.0556030579261552,0.12499194926332,4,"#FECC5C"
"846","1.24.7.57","1.24.7",-16.4397708,-71.59087442,"2015-10-20",0,0.0555908927309296,0.125309034452781,4,"#FECC5C"
"847","1.24.5.378A","1.24.5",-16.43744409,-71.59858174,"2013-12-13",0,0.0555892436536753,0.125206204443253,6,"#FECC5C"
"848","1.24.5.574","1.24.5",-16.43773975,-71.59532497,"2012-05-03",0,0.0555777351425412,0.124748046541999,7,"#FECC5C"
"849","1.24.5.311","1.24.5",-16.43875048,-71.59837329,"2014-03-10",0,0.055563427011353,0.124539259122736,5,"#FECC5C"
"850","1.24.5.458","1.24.5",-16.43704407,-71.59898788,"2013-12-13",0,0.0555537487162745,0.125677793579279,6,"#FECC5C"
"851","1.24.5.187","1.24.5",-16.44013043,-71.59666091,"2015-06-30",0,0.0555496697891235,0.124471600576752,4,"#FECC5C"
"852","1.24.5.450","1.24.5",-16.43696929,-71.59798908,"2012-05-16",0,0.0555408890787305,0.125554005868034,7,"#FECC5C"
"853","1.24.5.498","1.24.5",-16.43649783,-71.59900532,"2013-12-16",0,0.0555300179146496,0.125620910689484,6,"#FECC5C"
"854","1.24.5.459","1.24.5",-16.43701421,-71.59891964,"2012-04-27",0,0.0555206413413924,0.125640063504014,7,"#FECC5C"
"855","1.24.5.584","1.24.5",-16.43837458,-71.5952649,"2005-04-07",0,0.0555182992563593,0.12445492051042,14,"#FECC5C"
"856","1.24.5.159","1.24.5",-16.43859366,-71.59759001,"2015-06-28",0,0.0555085819670981,0.124386382599583,4,"#FECC5C"
"857","1.24.7.9","1.24.7",-16.44140167,-71.59098271,"2015-07-20",0,0.0555020066698959,0.125246163647264,4,"#FECC5C"
"858","1.24.5.566","1.24.5",-16.43873088,-71.59533934,"2012-05-16",0,0.0554989502579856,0.123729391431592,7,"#FECC5C"
"859","1.24.5.550","1.24.5",-16.43715146,-71.59700147,"2010-03-17",0,0.0554975526259729,0.124634952047483,9,"#FECC5C"
"860","1.24.5.178","1.24.5",-16.43975008,-71.5968174,"2012-04-13",0,0.0554933859368546,0.123927409662803,7,"#FECC5C"
"861","1.24.5.395","1.24.5",-16.43817493,-71.59763713,"2015-11-25",0,0.0554907452939322,0.124906323867232,4,"#FECC5C"
"862","1.24.7.49","1.24.7",-16.43980552,-71.5910334,"2014-03-14",0,0.0554883729970946,0.125099542378504,5,"#FECC5C"
"863","1.24.5.445","1.24.5",-16.436819,-71.59761206,"2012-05-04",0,0.055430158860983,0.125032066217247,7,"#FECC5C"
"864","1.24.7.126","1.24.7",-16.44093834,-71.59053845,"2004-10-06",0,0.0553855739728738,0.125311341575266,15,"#FECC5C"
"865","1.24.5.327","1.24.5",-16.43849659,-71.59848965,"2014-03-10",0,0.0553708409392428,0.124540658228825,5,"#FECC5C"
"866","1.24.5.127","1.24.5",-16.43903327,-71.59682815,"2015-04-06",0,0.055369719385396,0.123868618649637,4,"#FECC5C"
"867","1.24.5.364","1.24.5",-16.43860677,-71.59901025,"2012-04-25",0,0.0553669129276535,0.124237133423902,7,"#FECC5C"
"868","1.24.5.383","1.24.5",-16.43807033,-71.59856902,"2010-03-16",0,0.0553355707271004,0.124669863742774,9,"#FECC5C"
"869","1.24.5.536","1.24.5",-16.43570985,-71.5985792,"2011-12-10",0,0.0553092849048823,0.12518907887233,8,"#FECC5C"
"870","1.24.5.436","1.24.5",-16.43787648,-71.59762349,"2015-11-19",0,0.055304838195623,0.124716026459731,4,"#FECC5C"
"871","1.24.7.102","1.24.7",-16.44004426,-71.59067555,"2015-11-04",0,0.0553047418077417,0.124339252778693,4,"#FECC5C"
"872","1.24.5.387","1.24.5",-16.43797422,-71.59822539,"2012-04-26",0,0.0552842098072894,0.123997407441031,7,"#FECC5C"
"873","1.24.5.443","1.24.5",-16.43704952,-71.59750024,"2010-03-16",0,0.0552720082716247,0.124671149190428,9,"#FECC5C"
"874","1.24.5.483","1.24.5",-16.43593398,-71.5980775,"2010-03-17",0,0.0552517081660744,0.124850038834618,9,"#FECC5C"
"875","1.24.5.488","1.24.5",-16.43623326,-71.59860253,"2012-05-02",0,0.0552377904793597,0.125093725540027,7,"#FECC5C"
"876","1.24.7.89","1.24.7",-16.44098274,-71.59081136,"2010-03-19",0,0.0552162441101761,0.124950611839054,9,"#FECC5C"
"877","1.24.5.331","1.24.5",-16.43847244,-71.5981248,"2015-12-07",0,0.0552120322411301,0.123777849236939,4,"#FECC5C"
"878","1.24.5.403","1.24.5",-16.43819206,-71.59818759,"2012-04-26",0,0.0552049725956413,0.124054501173895,7,"#FECC5C"
"879","1.24.5.420","1.24.5",-16.43684459,-71.59732722,"2012-04-26",0,0.0551547855342898,0.12413502502755,7,"#FECC5C"
"880","1.24.5.478","1.24.5",-16.43621305,-71.5980603,"2012-05-03",0,0.055151110475497,0.124736455247587,7,"#FECC5C"
"881","1.24.5.581","1.24.5",-16.43817223,-71.59510484,"2012-05-04",0,0.0551324634173215,0.123719395814702,7,"#FECC5C"
"882","1.24.7.75","1.24.7",-16.44156862,-71.59048441,"2016-03-30",0,0.0550931871685524,0.125180939313098,3,"#FECC5C"
"883","1.24.5.363","1.24.5",-16.43857664,-71.59897079,"2012-04-25",0,0.0550911387447365,0.123737157842151,7,"#FECC5C"
"884","1.24.5.448","1.24.5",-16.43668918,-71.59797143,"2012-05-03",0,0.0550824285239217,0.124622006982668,7,"#FECC5C"
"885","1.24.7.53","1.24.7",-16.43926303,-71.59094817,"2014-03-14",0,0.0550756522309991,0.123435336085049,5,"#FECC5C"
"886","1.24.5.428","1.24.5",-16.43735188,-71.59727506,"2011-12-06",0,0.0550599734610681,0.124238032041098,8,"#FECC5C"
"887","1.24.5.366","1.24.5",-16.43869722,-71.59913607,"2010-03-15",0,0.0550519606756324,0.123353610744322,9,"#FECC5C"
"888","1.24.5.332","1.24.5",-16.43858968,-71.59814994,"2012-04-18",0,0.0550288547286563,0.123259551841912,7,"#FECC5C"
"889","1.24.7.33","1.24.7",-16.4402267,-71.59156748,"2010-03-19",0,0.0550228779945371,0.123530834011858,9,"#FECC5C"
"890","1.24.7.101","1.24.7",-16.44012916,-71.59069015,"2014-03-13",0,0.0550050053260676,0.123604383524537,5,"#FECC5C"
"891","1.24.5.583","1.24.5",-16.43831227,-71.59522426,"2012-05-10",0,0.0549692484287552,0.123324147543566,7,"#FECC5C"
"892","1.24.7.88","1.24.7",-16.44106282,-71.59071656,"2015-11-04",0,0.0549309419241668,0.124397604163091,4,"#FECC5C"
"893","1.24.5.361","1.24.5",-16.43849174,-71.59888669,"2010-03-15",0,0.054925167101908,0.123578998380115,9,"#FECC5C"
"894","1.24.7.110","1.24.7",-16.43953722,-71.59057179,"2004-10-06",0,0.0549104125730095,0.123386916339689,15,"#FECC5C"
"895","1.24.5.511","1.24.5",-16.43849274,-71.59958257,"2012-04-25",0,0.0549061474096047,0.123770317587253,7,"#FECC5C"
"896","1.24.5.324","1.24.5",-16.43873896,-71.59881684,"2014-03-10",0,0.0548945072058084,0.123345657908292,5,"#FECC5C"
"897","1.24.5.397","1.24.5",-16.43834464,-71.59764648,"2015-12-07",0,0.0548703551487747,0.12350149388395,4,"#FECC5C"
"898","1.24.5.535","1.24.5",-16.43579209,-71.59874486,"2010-03-16",0,0.0548490206817707,0.124120560553316,9,"#FECC5C"
"899","1.24.5.427","1.24.5",-16.43727642,-71.59723115,"2012-05-14",0,0.0548238450447984,0.123666429815657,7,"#FECC5C"
"900","1.24.5.542","1.24.5",-16.43535884,-71.59795777,"2012-05-03",0,0.0548229580876805,0.122979481873977,7,"#FECC5C"
"901","1.24.5.507A","1.24.5",-16.43571832,-71.59818953,"2005-04-01",0,0.0547941118342035,0.12361387388083,14,"#FECC5C"
"902","1.24.5.378","1.24.5",-16.43739282,-71.59862507,"2013-12-13",0,0.0547848741175783,0.123562498812935,6,"#FECC5C"
"903","1.24.5.195A","1.24.5",-16.44027367,-71.59765956,"2005-03-16",0,0.0547654075868765,0.121760680237047,14,"#FECC5C"
"904","1.24.5.491","1.24.5",-16.43657468,-71.59874296,"2010-03-16",0,0.0547438615735142,0.124084356043411,9,"#FECC5C"
"905","1.24.5.544A","1.24.5",-16.43559777,-71.59780703,"2012-05-03",0,0.0547230188906144,0.12289948483916,7,"#FECC5C"
"906","1.24.5.195","1.24.5",-16.44032291,-71.59764161,"2014-03-11",0,0.0547081350988828,0.121746537475098,5,"#FECC5C"
"907","1.24.5.426","1.24.5",-16.43723041,-71.59722529,"2012-04-27",0,0.0546724802696373,0.123312167656861,7,"#FECC5C"
"908","1.24.5.544","1.24.5",-16.43556485,-71.59782049,"2012-05-09",0,0.0546632252161656,0.122757558598844,7,"#FECC5C"
"909","1.24.5.503","1.24.5",-16.4360248,-71.5987196,"2010-03-16",0,0.0546537029155967,0.123612464847007,9,"#FECC5C"
"910","1.24.5.545","1.24.5",-16.43561753,-71.59776462,"2012-05-09",0,0.0546532407359883,0.122729254698344,7,"#FECC5C"
"911","1.24.5.504","1.24.5",-16.43595754,-71.59859095,"2010-03-16",0,0.0546430584263846,0.123543026507787,9,"#FECC5C"
"912","1.24.7.64","1.24.7",-16.44040474,-71.59124628,"2012-07-13",0,0.0546339718493413,0.123289205685099,7,"#FECC5C"
"913","1.24.5.486","1.24.5",-16.43607744,-71.59832158,"2012-05-02",0,0.0546297783522127,0.123676403426977,7,"#FECC5C"
"914","1.24.5.421","1.24.5",-16.43691721,-71.59730252,"2012-04-26",0,0.0546025202307113,0.122926483429027,7,"#FECC5C"
"915","1.24.5.369A","1.24.5",-16.438287,-71.59873909,"2012-04-25",0,0.0545995644295655,0.123220218733815,7,"#FECC5C"
"916","1.24.5.523A","1.24.5",-16.43719951,-71.59911531,"2010-03-16",0,0.0545927078502936,0.123334670032357,9,"#FECC5C"
"917","1.24.5.376","1.24.5",-16.43741826,-71.59876551,"2012-04-26",0,0.0545778622315846,0.123221129559918,7,"#FECC5C"
"918","1.24.5.423","1.24.5",-16.4370493,-71.59723691,"2012-04-26",0,0.0545753179085495,0.122954733198663,7,"#FECC5C"
"919","1.24.5.501","1.24.5",-16.43618693,-71.59894815,"2012-04-27",0,0.054564166548786,0.123438086756831,7,"#FECC5C"
"920","1.24.7.99","1.24.7",-16.44028243,-71.59076965,"2011-11-24",0,0.0545546155017142,0.122627713533713,8,"#FECC5C"
"921","1.24.5.429","1.24.5",-16.43740676,-71.59728166,"2012-04-27",0,0.0545473208734846,0.123145132940154,7,"#FECC5C"
"922","1.24.7.65A","1.24.7",-16.44041592,-71.59135057,"2014-03-14",0,0.054508711129892,0.122958748207334,5,"#FECC5C"
"923","1.24.5.513","1.24.5",-16.43835107,-71.59939376,"2012-05-15",0,0.0544983774506217,0.123009992703959,7,"#FECC5C"
"924","1.24.5.479","1.24.5",-16.43616254,-71.59801304,"2010-03-16",0,0.0544929926006934,0.123261628155045,9,"#FECC5C"
"925","1.24.5.343A","1.24.5",-16.43919356,-71.60456602,"2012-05-21",0,0.0544914537346715,0.121322977697586,7,"#FECC5C"
"926","1.24.5.401","1.24.5",-16.43823551,-71.59804908,"2015-12-03",0,0.0544885804417043,0.122572640719564,4,"#FECC5C"
"927","1.24.5.391","1.24.5",-16.43807207,-71.59790596,"2015-12-18",0,0.0544801054371397,0.122552005114543,4,"#FECC5C"
"928","1.24.5.517","1.24.5",-16.43811554,-71.59913278,"2012-04-25",0,0.0544692638783289,0.123035516431669,7,"#FECC5C"
"929","1.24.5.369B","1.24.5",-16.4382022,-71.59878739,"2010-03-15",0,0.0544560112575581,0.122936190388362,9,"#FECC5C"
"930","1.24.5.158","1.24.5",-16.43857531,-71.5976655,"2015-06-28",0,0.0544348054053684,0.122027171792604,4,"#FECC5C"
"931","1.24.7.111","1.24.7",-16.43961866,-71.59053116,"2004-10-06",0,0.0544334284576739,0.122395568166203,15,"#FECC5C"
"932","1.24.7.19","1.24.7",-16.44040273,-71.59181574,"2015-07-20",0,0.0544292916578966,0.122391770605806,4,"#FECC5C"
"933","1.24.5.508","1.24.5",-16.43569958,-71.59814243,"2012-04-27",0,0.0543978179004293,0.122741579782354,7,"#FECC5C"
"934","1.24.5.480","1.24.5",-16.43613353,-71.59789313,"2012-05-02",0,0.0543966891173798,0.122946020413022,7,"#FECC5C"
"935","1.24.7.78","1.24.7",-16.44178272,-71.59019857,"2015-07-21",0,0.0543859613664776,0.12425000437781,4,"#FFFFB2"
"936","1.24.7.72","1.24.7",-16.4413051,-71.59074322,"2015-07-21",0,0.0543789429253212,0.123207279430234,4,"#FFFFB2"
"937","1.24.7.65","1.24.7",-16.4403925,-71.59131115,"2014-03-14",0,0.0543745934846514,0.1226907037885,5,"#FFFFB2"
"938","1.24.5.467A","1.24.5",-16.43629457,-71.59774998,"2005-04-11",0,0.0543635765654824,0.122813765242456,14,"#FFFFB2"
"939","1.24.5.355","1.24.5",-16.43848167,-71.5992806,"2012-04-25",0,0.0543307587563899,0.122012191048974,7,"#FFFFB2"
"940","1.24.5.377","1.24.5",-16.43740242,-71.59869558,"2013-12-13",0,0.0542562028213246,0.12247496777768,6,"#FFFFB2"
"941","1.24.5.507","1.24.5",-16.43577406,-71.59822019,"2005-03-31",0,0.0542452253541952,0.122498297588647,14,"#FFFFB2"
"942","1.24.7.41","1.24.7",-16.43927005,-71.59126464,"2014-03-14",0,0.054221199424984,0.121874699954932,5,"#FFFFB2"
"943","1.24.5.439","1.24.5",-16.43761022,-71.59764375,"2012-04-26",0,0.0542200847178568,0.12251729426019,7,"#FFFFB2"
"944","1.24.5.534","1.24.5",-16.43585081,-71.59889882,"2012-05-03",0,0.054213326195116,0.122596302555431,7,"#FFFFB2"
"945","1.24.5.443A","1.24.5",-16.43701505,-71.59750835,"2012-04-26",0,0.0542096632005692,0.122370697313058,7,"#FFFFB2"
"946","1.24.5.402","1.24.5",-16.43821099,-71.59810719,"2012-04-26",0,0.0541984262670037,0.121915671590146,7,"#FFFFB2"
"947","1.24.5.414","1.24.5",-16.43655047,-71.59772739,"2012-05-04",0,0.0541943565278341,0.122401511231945,7,"#FFFFB2"
"948","1.24.5.438","1.24.5",-16.43770586,-71.59766642,"2015-12-03",0,0.05410489127889,0.122216694333901,4,"#FFFFB2"
"949","1.24.5.431","1.24.5",-16.43761448,-71.59735016,"2012-04-27",0,0.0540965671284438,0.122171502699609,7,"#FFFFB2"
"950","1.24.5.425","1.24.5",-16.43717595,-71.59722513,"2012-04-27",0,0.0540856217304906,0.122004922430011,7,"#FFFFB2"
"951","1.24.7.87","1.24.7",-16.44116643,-71.59059464,"2015-07-21",0,0.0540674989101103,0.122584963755612,4,"#FFFFB2"
"952","1.24.5.537","1.24.5",-16.43562289,-71.59838692,"2012-05-08",0,0.0540580243396203,0.122493305334285,7,"#FFFFB2"
"953","1.24.7.96","1.24.7",-16.44050536,-71.59104768,"2014-03-13",0,0.0540381633355732,0.121939095383795,5,"#FFFFB2"
"954","1.24.5.392","1.24.5",-16.43807374,-71.5978567,"2015-11-25",0,0.0540029080725016,0.121564331974608,4,"#FFFFB2"
"955","1.24.7.105","1.24.7",-16.43964877,-71.59070801,"2011-06-20",0,0.053999402746974,0.121737566177326,8,"#FFFFB2"
"956","1.24.7.131","1.24.7",-16.44135574,-71.59007716,"2014-03-14",0,0.0539919764195933,0.121805537590711,5,"#FFFFB2"
"957","1.24.5.370","1.24.5",-16.43814215,-71.59887519,"2012-04-25",0,0.0539584226849125,0.121885059818733,7,"#FFFFB2"
"958","1.24.5.432","1.24.5",-16.43771171,-71.59738004,"2012-04-27",0,0.0539403250278078,0.121806145743501,7,"#FFFFB2"
"959","1.24.7.26","1.24.7",-16.44010878,-71.59233481,"2010-03-19",0,0.0539150448567604,0.120365803959378,9,"#FFFFB2"
"960","1.24.5.390","1.24.5",-16.43803412,-71.59797579,"2015-11-25",0,0.0538651150370448,0.121119957687575,4,"#FFFFB2"
"961","1.24.5.457B","1.24.5",-16.43711653,-71.59895344,"2010-03-18",0,0.0538421462345391,0.121982932867663,9,"#FFFFB2"
"962","1.24.5.452","1.24.5",-16.43707612,-71.59822081,"2013-12-13",0,0.0538158146867607,0.121867877630986,6,"#FFFFB2"
"963","1.24.7.77","1.24.7",-16.44171352,-71.59030374,"2015-11-09",0,0.0537929250028404,0.122700075176112,4,"#FFFFB2"
"964","1.24.5.419","1.24.5",-16.43677092,-71.59736654,"2012-04-26",0,0.0537835372876049,0.12122101749847,7,"#FFFFB2"
"965","1.24.5.438A","1.24.5",-16.43765145,-71.59765384,"2012-04-26",0,0.0537800643405614,0.121542864904459,7,"#FFFFB2"
"966","1.24.5.419A","1.24.5",-16.43680994,-71.59734242,"2012-04-26",0,0.0537590252248267,0.121138458427399,7,"#FFFFB2"
"967","1.24.5.468","1.24.5",-16.43632305,-71.5978167,"2012-05-02",0,0.0537374402884664,0.121536275065406,7,"#FFFFB2"
"968","1.24.7.46","1.24.7",-16.4394086,-71.5910814,"2012-07-04",0,0.0537063757634259,0.120764576632995,7,"#FFFFB2"
"969","1.24.5.519","1.24.5",-16.43796486,-71.59898723,"2013-12-16",0,0.0536915624235722,0.121363286375231,6,"#FFFFB2"
"970","1.24.5.539","1.24.5",-16.43545232,-71.59847046,"2005-04-05",0,0.0536857984334957,0.121475870513772,14,"#FFFFB2"
"971","1.24.5.457A","1.24.5",-16.43716796,-71.59894564,"2010-03-18",0,0.0536842319619044,0.121622693425628,9,"#FFFFB2"
